,0
110320,186
110321,1501
110322,264
110323,436
110324,3001
110325,2589
110326,7291
110327,5839
110328,1538
110329,8958
110330,1994
110331,8802
110332,1585
110333,7725
110334,5512
110335,-1
110336,3773
110337,8212
110338,5779
110339,3096
110340,4399
110341,5933
110342,1970
110343,7599
110344,3986
110345,8943
110346,3604
110347,5295
110348,5425
110349,3567
110350,2982
110351,2596
110352,2144
110353,277
110354,4161
110355,9364
110356,9432
110357,6924
110358,409
110359,140
110360,6945
110361,8594
110362,2252
110363,2362
110364,2342
110365,-1
110366,3368
110367,2794
110368,3040
110369,378
110370,1776
110371,5945
110372,1774
110373,2297
110374,1774
110375,4584
110376,3044
110377,6624
110378,2794
110379,3296
110380,3787
110381,8281
110382,-1
110383,5325
110384,6084
110385,1335
110386,1194
110387,9632
110388,1414
110389,154
110390,917
110391,9616
110392,3611
110393,3991
110394,-1
110395,7597
110396,4644
110397,7922
110398,2373
110399,9619
110400,8662
110401,620
110402,1300
110403,9739
110404,-1
110405,1139
110406,2049
110407,3096
110408,1147
110409,2935
110410,1406
110411,6248
110412,1286
110413,8778
110414,7066
110415,915
110416,1822
110417,1396
110418,4748
110419,160
110420,4756
110421,5303
110422,2882
110423,4541
110424,503
110425,3072
110426,-1
110427,5417
110428,-1
110429,4984
110430,3059
110431,4803
110432,2935
110433,628
110434,-1
110435,2921
110436,4430
110437,2546
110438,2279
110439,5410
110440,3396
110441,7366
110442,2548
110443,7115
110444,2271
110445,1433
110446,1633
110447,8143
110448,5837
110449,6121
110450,9091
110451,-1
110452,3118
110453,5326
110454,2888
110455,2254
110456,2268
110457,1865
110458,1335
110459,717
110460,1843
110461,1822
110462,9372
110463,851
110464,2186
110465,6529
110466,6731
110467,9969
110468,2177
110469,7953
110470,4441
110471,4282
110472,1063
110473,1926
110474,7843
110475,5408
110476,1926
110477,1616
110478,3070
110479,-1
110480,2341
110481,6755
110482,8944
110483,7237
110484,6811
110485,7707
110486,6832
110487,3567
110488,6491
110489,4644
110490,4530
110491,1479
110492,3304
110493,8387
110494,2413
110495,5390
110496,6015
110497,7309
110498,2307
110499,4729
110500,6015
110501,2985
110502,1132
110503,8503
110504,1904
110505,7357
110506,1407
110507,7263
110508,353
110509,1904
110510,7250
110511,9801
110512,5080
110513,2935
110514,9237
110515,3701
110516,4157
110517,6742
110518,3698
110519,4316
110520,8833
110521,9864
110522,7817
110523,109
110524,8216
110525,983
110526,3369
110527,6116
110528,1180
110529,2388
110530,2936
110531,4427
110532,2060
110533,5685
110534,3585
110535,8156
110536,525
110537,3330
110538,7293
110539,2158
110540,-1
110541,8736
110542,1350
110543,9250
110544,2173
110545,2935
110546,1152
110547,1335
110548,4142
110549,7291
110550,9187
110551,7754
110552,7961
110553,3698
110554,417
110555,9390
110556,1335
110557,8273
110558,2975
110559,4337
110560,2229
110561,2135
110562,6416
110563,1491
110564,5581
110565,1491
110566,635
110567,1790
110568,9164
110569,8246
110570,6121
110571,9262
110572,4656
110573,3991
110574,6953
110575,2989
110576,1822
110577,8078
110578,2226
110579,7132
110580,4285
110581,7250
110582,2281
110583,37
110584,8874
110585,9250
110586,6122
110587,9916
110588,7364
110589,2935
110590,2627
110591,1405
110592,4850
110593,2783
110594,7745
110595,9344
110596,7250
110597,9374
110598,6121
110599,-1
110600,5408
110601,5639
110602,2180
110603,566
110604,1158
110605,5908
110606,252
110607,5554
110608,2935
110609,3460
110610,4737
110611,3096
110612,1025
110613,3991
110614,330
110615,378
110616,8875
110617,9297
110618,6020
110619,9731
110620,9350
110621,6666
110622,3378
110623,5382
110624,1822
110625,7291
110626,4316
110627,5847
110628,9871
110629,5227
110630,1790
110631,2630
110632,9652
110633,8147
110634,2336
110635,6685
110636,2794
110637,1335
110638,4035
110639,4143
110640,4832
110641,9076
110642,9810
110643,2419
110644,1300
110645,2093
110646,1116
110647,8396
110648,7884
110649,1912
110650,5682
110651,4980
110652,983
110653,5634
110654,2180
110655,7557
110656,6911
110657,4768
110658,2397
110659,6926
110660,1491
110661,9567
110662,5204
110663,4469
110664,7250
110665,6547
110666,8012
110667,8035
110668,4481
110669,4514
110670,-1
110671,4541
110672,320
110673,9318
110674,1552
110675,2144
110676,3814
110677,2491
110678,4280
110679,3402
110680,9029
110681,2131
110682,4193
110683,3123
110684,2583
110685,9799
110686,6348
110687,8643
110688,9792
110689,901
110690,6112
110691,2935
110692,3819
110693,1035
110694,4980
110695,2935
110696,6121
110697,6907
110698,9323
110699,2131
110700,-1
110701,9691
110702,8064
110703,9792
110704,402
110705,8367
110706,8071
110707,5292
110708,417
110709,-1
110710,9434
110711,2888
110712,7637
110713,349
110714,2538
110715,3136
110716,5685
110717,2651
110718,381
110719,2582
110720,3801
110721,6592
110722,915
110723,6991
110724,8426
110725,2158
110726,9128
110727,6172
110728,2153
110729,-1
110730,8890
110731,2794
110732,3448
110733,4269
110734,515
110735,5682
110736,7029
110737,2227
110738,2003
110739,7328
110740,9076
110741,9444
110742,3890
110743,654
110744,2759
110745,6760
110746,6724
110747,2989
110748,2816
110749,9160
110750,836
110751,2663
110752,4579
110753,5
110754,1361
110755,1332
110756,4061
110757,10065
110758,3441
110759,3307
110760,4269
110761,8995
110762,6807
110763,4540
110764,4170
110765,2956
110766,8904
110767,9619
110768,8852
110769,2239
110770,3386
110771,2588
110772,7896
110773,8643
110774,9520
110775,1682
110776,637
110777,7434
110778,8852
110779,2157
110780,2210
110781,2935
110782,9969
110783,6121
110784,2492
110785,8760
110786,7057
110787,8515
110788,6835
110789,3524
110790,2272
110791,753
110792,8292
110793,4501
110794,-1
110795,2935
110796,1752
110797,8852
110798,7019
110799,8852
110800,4539
110801,4954
110802,6502
110803,2129
110804,647
110805,2935
110806,2538
110807,1790
110808,2281
110809,3222
110810,9297
110811,2362
110812,5206
110813,5962
110814,1571
110815,1370
110816,-1
110817,1491
110818,671
110819,361
110820,2033
110821,8108
110822,7497
110823,8606
110824,2828
110825,-1
110826,6927
110827,7390
110828,2227
110829,9120
110830,4450
110831,2935
110832,9599
110833,6892
110834,9655
110835,448
110836,8656
110837,2362
110838,378
110839,3180
110840,2745
110841,5383
110842,363
110843,6015
110844,2387
110845,3559
110846,8265
110847,724
110848,2184
110849,2242
110850,4380
110851,1908
110852,9029
110853,2034
110854,264
110855,1062
110856,9109
110857,7066
110858,8524
110859,2158
110860,9376
110861,6748
110862,120
110863,3687
110864,4958
110865,3802
110866,4131
110867,3786
110868,983
110869,4579
110870,6015
110871,7950
110872,2989
110873,7965
110874,4260
110875,233
110876,2297
110877,2362
110878,1778
110879,3075
110880,2989
110881,2935
110882,5654
110883,2540
110884,8385
110885,6121
110886,6121
110887,2220
110888,4907
110889,2607
110890,7983
110891,3165
110892,9684
110893,522
110894,1018
110895,8518
110896,2334
110897,3002
110898,6121
110899,7290
110900,2214
110901,2935
110902,9228
110903,233
110904,6252
110905,642
110906,1132
110907,6252
110908,5782
110909,4737
110910,3975
110911,477
110912,4810
110913,4309
110914,3305
110915,4756
110916,8346
110917,2128
110918,724
110919,7693
110920,2060
110921,2756
110922,983
110923,1346
110924,4282
110925,2311
110926,2997
110927,7364
110928,8109
110929,9297
110930,9969
110931,8310
110932,7725
110933,6563
110934,6050
110935,361
110936,2935
110937,7950
110938,9653
110939,2932
110940,6953
110941,6718
110942,9605
110943,6990
110944,6646
110945,7528
110946,6998
110947,1682
110948,7183
110949,2136
110950,8643
110951,2609
110952,2142
110953,9638
110954,582
110955,2268
110956,4527
110957,264
110958,3991
110959,5895
110960,3149
110961,619
110962,9376
110963,4172
110964,8384
110965,5784
110966,6440
110967,9217
110968,7725
110969,7250
110970,7880
110971,6997
110972,845
110973,1013
110974,6338
110975,2754
110976,6584
110977,2998
110978,9340
110979,7775
110980,7176
110981,7061
110982,4541
110983,4742
110984,1616
110985,2491
110986,7651
110987,4019
110988,6043
110989,657
110990,7434
110991,6543
110992,372
110993,8696
110994,9323
110995,550
110996,9145
110997,9972
110998,9297
110999,6911
111000,5656
111001,6726
111002,4269
111003,6257
111004,6998
111005,4170
111006,-1
111007,7933
111008,7421
111009,4243
111010,5894
111011,9991
111012,7669
111013,-1
111014,2627
111015,7745
111016,8261
111017,7155
111018,5265
111019,4268
111020,44
111021,69
111022,5618
111023,8818
111024,8948
111025,8173
111026,2486
111027,78
111028,566
111029,9173
111030,4441
111031,5204
111032,4078
111033,2789
111034,120
111035,1172
111036,2734
111037,1063
111038,7464
111039,9766
111040,3004
111041,6927
111042,5038
111043,5128
111044,9164
111045,8218
111046,7153
111047,877
111048,534
111049,9342
111050,375
111051,2277
111052,7232
111053,2239
111054,2342
111055,8890
111056,50
111057,44
111058,2334
111059,10026
111060,2789
111061,2520
111062,8643
111063,4092
111064,2982
111065,3369
111066,2005
111067,9376
111068,7551
111069,4156
111070,1639
111071,-1
111072,9888
111073,8442
111074,9164
111075,4891
111076,852
111077,3224
111078,6414
111079,5685
111080,4766
111081,7430
111082,5695
111083,5828
111084,7693
111085,139
111086,829
111087,4282
111088,5414
111089,8818
111090,5728
111091,2935
111092,1520
111093,1301
111094,9074
111095,2768
111096,1055
111097,6121
111098,7089
111099,9969
111100,1433
111101,1576
111102,8818
111103,7291
111104,7796
111105,1768
111106,8309
111107,4246
111108,2600
111109,7180
111110,1782
111111,8875
111112,6121
111113,4019
111114,203
111115,161
111116,5105
111117,6414
111118,8643
111119,4456
111120,7237
111121,7779
111122,6785
111123,6024
111124,1416
111125,1286
111126,7387
111127,2935
111128,6903
111129,2953
111130,8692
111131,609
111132,2935
111133,8315
111134,2389
111135,3149
111136,661
111137,343
111138,7791
111139,-1
111140,1616
111141,1501
111142,4721
111143,5469
111144,4698
111145,7845
111146,1048
111147,6689
111148,4612
111149,6653
111150,9376
111151,983
111152,2218
111153,3790
111154,1790
111155,444
111156,1954
111157,1703
111158,745
111159,417
111160,4737
111161,8875
111162,1129
111163,4269
111164,1926
111165,1744
111166,3814
111167,3204
111168,1801
111169,7291
111170,1790
111171,983
111172,2175
111173,6410
111174,6991
111175,9120
111176,3109
111177,6410
111178,5222
111179,4888
111180,6469
111181,448
111182,647
111183,2189
111184,9599
111185,6049
111186,2157
111187,975
111188,2341
111189,8242
111190,9969
111191,4107
111192,449
111193,719
111194,379
111195,3204
111196,4905
111197,4166
111198,6849
111199,3096
111200,2657
111201,256
111202,5430
111203,2538
111204,8574
111205,202
111206,8147
111207,1971
111208,4469
111209,8001
111210,6743
111211,9599
111212,6770
111213,-1
111214,5728
111215,8415
111216,-1
111217,7599
111218,6116
111219,4673
111220,2297
111221,9390
111222,796
111223,3996
111224,-1
111225,4302
111226,4916
111227,4005
111228,2236
111229,2062
111230,9297
111231,6861
111232,1335
111233,2251
111234,3096
111235,1172
111236,2698
111237,7516
111238,3567
111239,7359
111240,7950
111241,6075
111242,8620
111243,6500
111244,9183
111245,6121
111246,4540
111247,8740
111248,7596
111249,7003
111250,8850
111251,6684
111252,58
111253,4396
111254,2156
111255,6112
111256,983
111257,6714
111258,6636
111259,9420
111260,2989
111261,2537
111262,7652
111263,6464
111264,4932
111265,9837
111266,1339
111267,4058
111268,287
111269,7844
111270,2305
111271,8643
111272,2655
111273,6500
111274,5847
111275,1912
111276,8115
111277,4763
111278,409
111279,8053
111280,4269
111281,7517
111282,9120
111283,4995
111284,3072
111285,2935
111286,4921
111287,8887
111288,4653
111289,8426
111290,7291
111291,4269
111292,7515
111293,3310
111294,4584
111295,9164
111296,4078
111297,9533
111298,2226
111299,2421
111300,1885
111301,8643
111302,8246
111303,1999
111304,9113
111305,9969
111306,6584
111307,4830
111308,8475
111309,9297
111310,6249
111311,449
111312,2529
111313,6302
111314,2738
111315,983
111316,1415
111317,-1
111318,2296
111319,2870
111320,-1
111321,9250
111322,745
111323,5805
111324,7250
111325,1948
111326,2035
111327,-1
111328,4330
111329,2079
111330,2517
111331,3839
111332,3287
111333,1335
111334,417
111335,9076
111336,4269
111337,7250
111338,6927
111339,2757
111340,7692
111341,1680
111342,4941
111343,8077
111344,727
111345,6961
111346,2909
111347,4413
111348,9376
111349,3861
111350,123
111351,6666
111352,1850
111353,7693
111354,8471
111355,-1
111356,8268
111357,9574
111358,7475
111359,4163
111360,7166
111361,7291
111362,216
111363,4022
111364,568
111365,4027
111366,8984
111367,1782
111368,1516
111369,-1
111370,9323
111371,1491
111372,1561
111373,417
111374,4431
111375,9969
111376,7702
111377,7530
111378,2270
111379,5329
111380,1575
111381,5318
111382,5808
111383,544
111384,8673
111385,4526
111386,1112
111387,7849
111388,6997
111389,8105
111390,7460
111391,9029
111392,989
111393,1313
111394,1958
111395,2964
111396,4347
111397,2935
111398,8678
111399,7108
111400,3016
111401,6755
111402,6121
111403,5765
111404,1157
111405,-1
111406,2226
111407,9619
111408,1146
111409,6433
111410,1156
111411,7599
111412,3092
111413,1407
111414,3856
111415,339
111416,2180
111417,2383
111418,4240
111419,2281
111420,8316
111421,931
111422,2935
111423,6116
111424,78
111425,2565
111426,3199
111427,81
111428,4914
111429,375
111430,6116
111431,9297
111432,10021
111433,8134
111434,357
111435,7441
111436,7291
111437,8147
111438,5968
111439,9994
111440,4959
111441,1926
111442,684
111443,-1
111444,4789
111445,6823
111446,2435
111447,409
111448,3979
111449,7847
111450,687
111451,6525
111452,4479
111453,8346
111454,9323
111455,155
111456,4294
111457,6738
111458,2269
111459,7599
111460,9979
111461,7359
111462,8366
111463,378
111464,2508
111465,1332
111466,336
111467,5054
111468,-1
111469,1335
111470,9969
111471,8852
111472,675
111473,7432
111474,306
111475,3489
111476,9556
111477,7042
111478,4888
111479,9173
111480,5002
111481,1817
111482,1019
111483,4268
111484,8049
111485,4491
111486,3202
111487,5482
111488,8518
111489,2884
111490,9969
111491,447
111492,-1
111493,3458
111494,5868
111495,8315
111496,3152
111497,-1
111498,1286
111499,8840
111500,2342
111501,4479
111502,1129
111503,693
111504,2627
111505,6015
111506,8243
111507,3075
111508,1926
111509,9262
111510,2888
111511,2297
111512,7239
111513,3051
111514,8944
111515,8893
111516,3046
111517,719
111518,3773
111519,4306
111520,8606
111521,8185
111522,444
111523,833
111524,992
111525,9610
111526,6414
111527,277
111528,646
111529,2884
111530,3961
111531,2054
111532,6410
111533,6543
111534,1937
111535,7364
111536,7574
111537,633
111538,9145
111539,-1
111540,2675
111541,378
111542,7124
111543,109
111544,6734
111545,4016
111546,6462
111547,371
111548,6543
111549,4552
111550,3802
111551,3708
111552,2290
111553,2215
111554,5948
111555,8638
111556,8794
111557,7668
111558,2751
111559,142
111560,1340
111561,-1
111562,7791
111563,6116
111564,9183
111565,3878
111566,5330
111567,4224
111568,7440
111569,1090
111570,7364
111571,3567
111572,4938
111573,7359
111574,2822
111575,374
111576,657
111577,3740
111578,4293
111579,9607
111580,6414
111581,2362
111582,9982
111583,6377
111584,5904
111585,1615
111586,2112
111587,9998
111588,3002
111589,2625
111590,3419
111591,9656
111592,8874
111593,2314
111594,1491
111595,5551
111596,5877
111597,4156
111598,4552
111599,8539
111600,5565
111601,1624
111602,408
111603,1926
111604,4523
111605,8792
111606,417
111607,3742
111608,6098
111609,983
111610,2470
111611,1687
111612,6649
111613,3765
111614,6734
111615,2537
111616,9057
111617,3742
111618,642
111619,7868
111620,8817
111621,4749
111622,2985
111623,9720
111624,7725
111625,1673
111626,6853
111627,1052
111628,6991
111629,7149
111630,6991
111631,4285
111632,8066
111633,5880
111634,8890
111635,2593
111636,2262
111637,9120
111638,2596
111639,4158
111640,695
111641,8817
111642,2888
111643,4479
111644,8416
111645,3075
111646,3067
111647,2158
111648,5684
111649,-1
111650,6892
111651,8852
111652,4615
111653,1176
111654,620
111655,3492
111656,8686
111657,2752
111658,3075
111659,4304
111660,2082
111661,3814
111662,-1
111663,8475
111664,8643
111665,635
111666,1790
111667,-1
111668,8412
111669,240
111670,9379
111671,5382
111672,4019
111673,6964
111674,409
111675,2348
111676,1557
111677,7357
111678,6926
111679,4642
111680,6323
111681,2805
111682,7291
111683,7842
111684,7779
111685,-1
111686,1036
111687,7004
111688,1576
111689,1984
111690,2459
111691,16
111692,4860
111693,2470
111694,6318
111695,7072
111696,8513
111697,9619
111698,8574
111699,983
111700,8310
111701,6551
111702,7406
111703,833
111704,8875
111705,5341
111706,5828
111707,6985
111708,9297
111709,6690
111710,9106
111711,4279
111712,116
111713,417
111714,9055
111715,2383
111716,5113
111717,4541
111718,7717
111719,6433
111720,3266
111721,7125
111722,1741
111723,3039
111724,2537
111725,4539
111726,871
111727,4541
111728,7573
111729,6015
111730,4335
111731,7892
111732,7861
111733,-1
111734,606
111735,5408
111736,5383
111737,5105
111738,7722
111739,3075
111740,7357
111741,8186
111742,3988
111743,9297
111744,4450
111745,8236
111746,101
111747,9444
111748,2752
111749,7579
111750,9466
111751,2123
111752,7357
111753,7787
111754,7397
111755,1552
111756,8737
111757,5860
111758,7457
111759,7291
111760,2935
111761,7578
111762,3384
111763,428
111764,-1
111765,3710
111766,402
111767,3710
111768,9524
111769,1668
111770,9083
111771,8985
111772,6826
111773,8074
111774,5739
111775,8134
111776,3136
111777,1021
111778,9619
111779,2935
111780,7578
111781,7516
111782,2969
111783,3085
111784,5580
111785,7660
111786,7624
111787,6477
111788,9125
111789,7578
111790,3927
111791,833
111792,4916
111793,8890
111794,2164
111795,5063
111796,2843
111797,9323
111798,6693
111799,3138
111800,6398
111801,4244
111802,983
111803,4675
111804,9113
111805,9566
111806,378
111807,7838
111808,2833
111809,2989
111810,527
111811,409
111812,7272
111813,2586
111814,6693
111815,447
111816,2314
111817,6933
111818,5127
111819,6641
111820,4502
111821,4309
111822,3949
111823,9615
111824,8643
111825,6661
111826,8686
111827,9376
111828,2818
111829,6400
111830,7355
111831,345
111832,2139
111833,2195
111834,332
111835,8852
111836,4304
111837,383
111838,155
111839,2989
111840,2935
111841,1576
111842,9900
111843,1682
111844,6047
111845,3557
111846,6985
111847,1926
111848,3074
111849,2210
111850,4703
111851,3833
111852,358
111853,5021
111854,-1
111855,8266
111856,2290
111857,7076
111858,5477
111859,1624
111860,8074
111861,9531
111862,6990
111863,6923
111864,2888
111865,6998
111866,8540
111867,3234
111868,5966
111869,-1
111870,9297
111871,853
111872,5940
111873,538
111874,8037
111875,1063
111876,2626
111877,-1
111878,6645
111879,5630
111880,8817
111881,4392
111882,6803
111883,2935
111884,7698
111885,2935
111886,2997
111887,6347
111888,7556
111889,6997
111890,6237
111891,55
111892,9982
111893,3045
111894,1063
111895,306
111896,7441
111897,7199
111898,826
111899,2418
111900,1988
111901,-1
111902,687
111903,6331
111904,8519
111905,22
111906,3808
111907,4204
111908,378
111909,3282
111910,7199
111911,5340
111912,472
111913,2388
111914,4478
111915,6931
111916,7357
111917,2173
111918,4457
111919,4055
111920,4980
111921,2305
111922,1200
111923,915
111924,2182
111925,6266
111926,5153
111927,9397
111928,6997
111929,3074
111930,5841
111931,8792
111932,5320
111933,2251
111934,8506
111935,8147
111936,-1
111937,896
111938,304
111939,7250
111940,3300
111941,4673
111942,470
111943,6121
111944,3724
111945,3096
111946,4669
111947,9656
111948,2226
111949,3369
111950,2260
111951,2579
111952,6239
111953,8792
111954,375
111955,5612
111956,-1
111957,6991
111958,9082
111959,8515
111960,2582
111961,177
111962,2122
111963,6927
111964,2177
111965,6331
111966,7003
111967,4357
111968,3519
111969,8643
111970,566
111971,3075
111972,9162
111973,9293
111974,9877
111975,6140
111976,6991
111977,6880
111978,1964
111979,408
111980,2882
111981,272
111982,4980
111983,2039
111984,6266
111985,7502
111986,9815
111987,6991
111988,9052
111989,5837
111990,3219
111991,7154
111992,877
111993,2514
111994,2756
111995,7581
111996,9323
111997,3315
111998,340
111999,3130
112000,6512
112001,8909
112002,8518
112003,2795
112004,8315
112005,3075
112006,4071
112007,2121
112008,9323
112009,6543
112010,2171
112011,9262
112012,9910
112013,4269
112014,6543
112015,6078
112016,6532
112017,2937
112018,3744
112019,7779
112020,2829
112021,8048
112022,4581
112023,2216
112024,5410
112025,3130
112026,6405
112027,4179
112028,1527
112029,4608
112030,6145
112031,2828
112032,2756
112033,3334
112034,-1
112035,2425
112036,9859
112037,1491
112038,3989
112039,9297
112040,8809
112041,755
112042,221
112043,1264
112044,5584
112045,9724
112046,1066
112047,7163
112048,4309
112049,833
112050,6573
112051,3359
112052,1177
112053,5042
112054,9172
112055,9280
112056,4485
112057,2935
112058,8737
112059,8475
112060,6636
112061,6854
112062,5417
112063,3808
112064,6406
112065,1560
112066,8585
112067,9330
112068,6994
112069,2268
112070,8874
112071,9376
112072,1800
112073,5897
112074,3823
112075,9113
112076,8942
112077,6660
112078,6907
112079,9443
112080,4826
112081,1562
112082,1550
112083,3368
112084,4269
112085,2756
112086,83
112087,3090
112088,8817
112089,718
112090,9731
112091,2919
112092,163
112093,7204
112094,1657
112095,7234
112096,336
112097,9969
112098,374
112099,3786
112100,5682
112101,4427
112102,1657
112103,3748
112104,5685
112105,8108
112106,9168
112107,2139
112108,1054
112109,8516
112110,8315
112111,599
112112,5682
112113,6013
112114,9592
112115,2195
112116,2226
112117,5042
112118,6248
112119,8835
112120,1491
112121,1491
112122,4105
112123,9619
112124,1986
112125,6636
112126,2062
112127,8467
112128,2829
112129,2935
112130,44
112131,983
112132,6636
112133,1839
112134,291
112135,2888
112136,9514
112137,2935
112138,9599
112139,2935
112140,6392
112141,3492
112142,9969
112143,8737
112144,6991
112145,6665
112146,10039
112147,7421
112148,1250
112149,9599
112150,9863
112151,5700
112152,5854
112153,3320
112154,9818
112155,4269
112156,3317
112157,1115
112158,2268
112159,176
112160,5685
112161,2612
112162,9262
112163,1790
112164,2935
112165,3526
112166,555
112167,6414
112168,9767
112169,4269
112170,-1
112171,555
112172,7808
112173,2216
112174,3737
112175,5227
112176,8804
112177,8441
112178,1598
112179,6414
112180,5732
112181,1286
112182,248
112183,2268
112184,5315
112185,2935
112186,9076
112187,8475
112188,7421
112189,1805
112190,2919
112191,2128
112192,1318
112193,3096
112194,7183
112195,3506
112196,8625
112197,6081
112198,4048
112199,287
112200,9010
112201,9068
112202,4436
112203,434
112204,1286
112205,7599
112206,4980
112207,6532
112208,9029
112209,7702
112210,8824
112211,8093
112212,9781
112213,1449
112214,8147
112215,2627
112216,3046
112217,2538
112218,1475
112219,6727
112220,-1
112221,983
112222,4343
112223,1514
112224,9902
112225,4304
112226,-1
112227,1831
112228,9330
112229,5408
112230,7423
112231,7693
112232,9489
112233,745
112234,3068
112235,9297
112236,7368
112237,5232
112238,7693
112239,7250
112240,2882
112241,8583
112242,9920
112243,662
112244,4309
112245,1790
112246,5712
112247,6440
112248,2308
112249,6204
112250,5577
112251,196
112252,6197
112253,8643
112254,6624
112255,1139
112256,2226
112257,7856
112258,6500
112259,8995
112260,7856
112261,9489
112262,9323
112263,4586
112264,9173
112265,4461
112266,9969
112267,4061
112268,2387
112269,338
112270,8519
112271,-1
112272,3282
112273,8948
112274,9183
112275,1926
112276,3080
112277,7441
112278,2143
112279,2878
112280,5703
112281,7042
112282,4140
112283,9764
112284,3786
112285,5408
112286,8366
112287,725
112288,417
112289,566
112290,5685
112291,9127
112292,6632
112293,2002
112294,827
112295,1591
112296,9113
112297,2210
112298,8610
112299,9459
112300,9444
112301,9599
112302,2935
112303,8518
112304,453
112305,942
112306,7856
112307,9930
112308,9297
112309,6997
112310,1269
112311,2211
112312,59
112313,7237
112314,2341
112315,375
112316,9599
112317,409
112318,6495
112319,5615
112320,6378
112321,793
112322,1267
112323,9654
112324,7693
112325,8249
112326,7856
112327,7443
112328,8643
112329,2627
112330,3931
112331,378
112332,996
112333,4837
112334,6089
112335,3399
112336,9722
112337,6172
112338,7341
112339,394
112340,1107
112341,6976
112342,7460
112343,4488
112344,2650
112345,6116
112346,5559
112347,2279
112348,2314
112349,79
112350,-1
112351,9581
112352,8147
112353,7980
112354,7844
112355,8438
112356,8817
112357,428
112358,4316
112359,3352
112360,7956
112361,4162
112362,2627
112363,2368
112364,6543
112365,6724
112366,7739
112367,1159
112368,3700
112369,408
112370,7421
112371,2932
112372,6894
112373,2272
112374,9727
112375,9599
112376,1475
112377,2935
112378,9237
112379,529
112380,6785
112381,2935
112382,1223
112383,9573
112384,7779
112385,6926
112386,4055
112387,2630
112388,7439
112389,3864
112390,3949
112391,9969
112392,7745
112393,1286
112394,6991
112395,2388
112396,6991
112397,6257
112398,7606
112399,2064
112400,2231
112401,2063
112402,1135
112403,7620
112404,6188
112405,4469
112406,4902
112407,7441
112408,9956
112409,646
112410,1286
112411,2588
112412,-1
112413,9183
112414,2359
112415,1070
112416,6414
112417,4287
112418,1095
112419,8355
112420,387
112421,1085
112422,2139
112423,3676
112424,9065
112425,2935
112426,4831
112427,5897
112428,3802
112429,2182
112430,7813
112431,-1
112432,1926
112433,7933
112434,2366
112435,8103
112436,9592
112437,9372
112438,3893
112439,1534
112440,6049
112441,4705
112442,8859
112443,9454
112444,7464
112445,961
112446,7441
112447,5559
112448,3669
112449,1476
112450,2882
112451,6091
112452,2659
112453,2935
112454,8477
112455,4641
112456,2418
112457,349
112458,2935
112459,4397
112460,6384
112461,3904
112462,9969
112463,3598
112464,6603
112465,2362
112466,6989
112467,6976
112468,1341
112469,317
112470,4424
112471,2429
112472,2382
112473,1790
112474,2213
112475,6089
112476,6921
112477,444
112478,409
112479,6748
112480,9599
112481,5105
112482,6991
112483,2520
112484,-1
112485,7738
112486,2418
112487,1941
112488,374
112489,9262
112490,2418
112491,7509
112492,7685
112493,2128
112494,8574
112495,835
112496,235
112497,2245
112498,5616
112499,6420
112500,5706
112501,-1
112502,8449
112503,7860
112504,4269
112505,2588
112506,4733
112507,1733
112508,-1
112509,5992
112510,7291
112511,6121
112512,2422
112513,2363
112514,3730
112515,4456
112516,833
112517,8474
112518,4937
112519,3645
112520,8331
112521,2952
112522,7668
112523,1680
112524,8542
112525,9183
112526,364
112527,9297
112528,8643
112529,1286
112530,417
112531,1473
112532,7250
112533,8416
112534,6164
112535,7004
112536,661
112537,2583
112538,9899
112539,5955
112540,9297
112541,9718
112542,7712
112543,3195
112544,2588
112545,-1
112546,8452
112547,486
112548,4332
112549,9652
112550,2935
112551,-1
112552,6098
112553,1841
112554,3978
112555,2802
112556,8643
112557,7738
112558,7864
112559,7874
112560,8881
112561,5653
112562,8832
112563,2698
112564,2919
112565,6441
112566,10063
112567,1941
112568,3934
112569,1220
112570,7472
112571,2935
112572,2988
112573,3859
112574,520
112575,8815
112576,1682
112577,8643
112578,9120
112579,2309
112580,7745
112581,5642
112582,9297
112583,5642
112584,5685
112585,7441
112586,567
112587,5227
112588,6673
112589,2745
112590,1112
112591,5711
112592,2627
112593,9183
112594,4180
112595,7037
112596,1048
112597,7739
112598,4534
112599,9443
112600,44
112601,7009
112602,7657
112603,2158
112604,4504
112605,5222
112606,4314
112607,55
112608,3898
112609,9977
112610,9128
112611,2989
112612,7237
112613,5685
112614,2740
112615,4180
112616,4513
112617,2259
112618,2119
112619,773
112620,5629
112621,2286
112622,5321
112623,2579
112624,8142
112625,5705
112626,8518
112627,7795
112628,4181
112629,2935
112630,4776
112631,8644
112632,7209
112633,2879
112634,674
112635,5682
112636,1814
112637,8149
112638,3096
112639,1644
112640,-1
112641,1113
112642,3000
112643,-1
112644,4959
112645,4959
112646,1773
112647,7997
112648,5734
112649,341
112650,2388
112651,2651
112652,4269
112653,4508
112654,3620
112655,8792
112656,7745
112657,2737
112658,1392
112659,7237
112660,1054
112661,9547
112662,983
112663,2360
112664,8817
112665,2251
112666,6989
112667,2935
112668,8444
112669,7250
112670,330
112671,2935
112672,2760
112673,378
112674,5132
112675,1220
112676,6146
112677,6334
112678,5320
112679,4980
112680,4196
112681,1926
112682,6414
112683,8832
112684,4514
112685,3991
112686,5353
112687,2491
112688,417
112689,8643
112690,4250
112691,8817
112692,3501
112693,6015
112694,6709
