,0
131133,118
131134,447
131135,447
131136,536
131137,172
131138,-1
131139,129
131140,-1
131141,576
131142,-1
131143,387
131144,275
131145,241
131146,579
131147,182
131148,-1
131149,-1
131150,-1
131151,-1
131152,-1
131153,402
131154,-1
131155,569
131156,-1
131157,-1
131158,678
131159,658
131160,656
131161,-1
131162,46
131163,-1
131164,354
131165,656
131166,198
131167,213
131168,-1
131169,-1
131170,41
131171,188
131172,-1
131173,379
131174,551
131175,-1
131176,549
131177,-1
131178,311
131179,587
131180,379
131181,454
131182,431
131183,-1
131184,-1
131185,73
131186,236
131187,-1
131188,442
131189,-1
131190,277
131191,-1
131192,360
131193,113
131194,606
131195,481
131196,-1
131197,586
131198,356
131199,347
131200,370
131201,37
131202,583
131203,-1
131204,-1
131205,-1
131206,455
131207,586
131208,-1
131209,-1
131210,542
131211,215
131212,281
131213,577
131214,113
131215,-1
131216,157
131217,6
131218,-1
131219,-1
131220,-1
131221,-1
131222,201
131223,187
131224,218
131225,644
131226,430
131227,447
131228,202
131229,82
131230,647
131231,416
131232,-1
131233,128
131234,667
131235,180
131236,356
131237,447
131238,401
131239,55
131240,345
131241,-1
131242,-1
131243,103
131244,-1
131245,-1
131246,537
131247,-1
131248,-1
131249,647
131250,-1
131251,-1
131252,581
131253,121
131254,245
131255,-1
131256,-1
131257,356
131258,113
131259,-1
131260,-1
131261,-1
131262,315
131263,-1
131264,-1
131265,218
131266,218
131267,-1
131268,-1
131269,262
131270,379
131271,-1
131272,537
131273,-1
131274,144
131275,-1
131276,61
131277,48
131278,431
131279,-1
131280,113
131281,-1
131282,-1
131283,198
131284,74
131285,34
131286,-1
131287,482
131288,284
131289,113
131290,-1
131291,679
131292,172
131293,549
131294,377
131295,528
131296,113
131297,-1
131298,393
131299,293
131300,536
131301,463
131302,221
131303,202
131304,-1
131305,94
131306,70
131307,536
131308,87
131309,289
131310,-1
131311,386
131312,537
131313,-1
131314,192
131315,-1
131316,-1
131317,-1
131318,-1
131319,583
131320,46
131321,-1
131322,-1
131323,447
131324,364
131325,301
131326,121
131327,-1
131328,-1
131329,218
131330,-1
131331,-1
131332,-1
131333,-1
131334,-1
131335,303
131336,344
131337,162
131338,-1
131339,442
131340,555
131341,-1
131342,508
131343,246
131344,3
131345,159
131346,615
131347,565
131348,-1
131349,113
131350,-1
131351,-1
131352,679
131353,399
131354,558
131355,301
131356,-1
131357,537
131358,309
131359,465
131360,-1
131361,-1
131362,315
131363,276
131364,1
131365,-1
131366,113
131367,-1
131368,170
131369,-1
131370,647
131371,542
131372,-1
131373,366
131374,431
131375,543
131376,508
131377,77
131378,84
131379,111
131380,222
131381,640
131382,263
131383,10
131384,-1
131385,-1
131386,523
131387,33
131388,-1
131389,84
131390,-1
131391,-1
131392,-1
131393,420
131394,59
131395,171
131396,279
131397,606
131398,-1
131399,400
131400,-1
131401,602
131402,-1
131403,-1
131404,356
131405,78
131406,-1
131407,-1
131408,-1
131409,-1
131410,-1
131411,363
131412,-1
131413,392
131414,350
131415,-1
131416,-1
131417,165
131418,345
131419,514
131420,366
131421,474
131422,236
131423,56
131424,680
131425,324
131426,-1
131427,362
131428,-1
131429,644
131430,-1
131431,431
131432,79
131433,-1
131434,-1
131435,3
131436,641
131437,210
131438,460
131439,-1
131440,138
131441,648
131442,676
131443,634
131444,603
131445,611
131446,267
131447,-1
131448,431
131449,38
131450,-1
131451,-1
131452,-1
131453,486
131454,-1
131455,421
131456,-1
131457,14
131458,1
131459,431
131460,651
131461,-1
131462,429
131463,672
131464,-1
131465,-1
131466,447
131467,50
131468,322
131469,174
131470,175
131471,-1
131472,525
131473,617
131474,242
131475,106
131476,144
131477,654
131478,-1
131479,-1
131480,558
131481,481
131482,659
131483,523
131484,639
131485,431
131486,-1
131487,234
131488,491
131489,620
131490,-1
131491,-1
131492,192
131493,175
131494,113
131495,646
131496,449
131497,-1
131498,435
131499,-1
131500,652
131501,362
131502,-1
131503,33
131504,21
131505,-1
131506,-1
131507,-1
131508,113
131509,-1
131510,509
131511,-1
131512,374
131513,-1
131514,307
131515,-1
131516,401
131517,62
131518,-1
131519,355
131520,355
131521,447
131522,321
131523,-1
131524,-1
131525,411
131526,-1
131527,636
131528,86
131529,55
131530,482
131531,-1
131532,-1
131533,-1
131534,399
131535,-1
131536,305
131537,447
131538,160
131539,411
131540,-1
131541,64
131542,305
131543,180
131544,-1
131545,129
131546,-1
131547,86
131548,-1
131549,114
131550,-1
131551,-1
131552,486
131553,-1
131554,-1
131555,589
131556,9
131557,281
131558,-1
131559,-1
131560,578
131561,303
131562,18
131563,334
131564,-1
131565,-1
131566,597
131567,-1
131568,580
131569,668
131570,-1
131571,0
131572,664
131573,-1
131574,-1
131575,-1
131576,362
131577,-1
131578,-1
131579,161
131580,113
131581,514
131582,519
131583,113
131584,246
131585,536
131586,223
131587,673
131588,-1
131589,-1
131590,113
131591,-1
131592,523
131593,-1
131594,28
131595,-1
131596,287
131597,406
131598,-1
131599,384
131600,-1
131601,258
131602,621
131603,435
131604,363
131605,447
131606,-1
131607,463
131608,72
131609,-1
131610,580
131611,-1
131612,354
131613,236
131614,363
131615,550
131616,649
131617,-1
131618,28
131619,-1
131620,667
131621,239
131622,-1
131623,604
131624,221
131625,628
131626,25
131627,-1
131628,-1
131629,374
131630,-1
131631,104
131632,-1
131633,679
131634,447
131635,-1
131636,231
131637,513
131638,356
131639,485
131640,343
131641,618
131642,225
131643,656
131644,508
131645,608
131646,-1
131647,-1
131648,-1
131649,74
131650,59
131651,431
131652,-1
131653,670
131654,-1
131655,113
131656,607
131657,362
131658,-1
131659,316
131660,236
131661,583
131662,219
131663,360
131664,-1
131665,-1
131666,290
131667,10
131668,226
131669,291
131670,-1
131671,-1
131672,-1
131673,217
131674,651
131675,-1
131676,387
131677,-1
131678,393
131679,607
131680,375
131681,456
131682,-1
131683,306
131684,-1
131685,563
131686,635
131687,607
131688,-1
131689,113
131690,522
131691,-1
131692,530
131693,525
131694,216
131695,352
131696,-1
131697,113
131698,-1
131699,570
131700,192
131701,146
131702,467
131703,525
131704,305
131705,-1
131706,277
131707,221
131708,-1
131709,215
131710,653
131711,84
131712,508
131713,551
131714,429
131715,575
131716,538
131717,-1
131718,-1
131719,3
131720,219
131721,-1
131722,-1
131723,46
131724,586
131725,149
131726,-1
131727,389
131728,215
131729,466
131730,679
131731,-1
131732,113
131733,656
131734,-1
131735,520
131736,-1
131737,336
131738,639
131739,0
131740,-1
131741,202
131742,-1
131743,306
131744,-1
131745,471
131746,-1
131747,-1
131748,218
131749,95
131750,198
131751,545
131752,616
131753,431
131754,361
131755,127
131756,429
131757,570
131758,469
131759,-1
131760,84
131761,463
131762,28
131763,-1
131764,211
131765,215
131766,426
131767,389
131768,445
131769,460
131770,422
131771,-1
131772,-1
131773,271
131774,296
131775,377
131776,195
131777,266
131778,250
131779,-1
131780,154
131781,113
131782,-1
131783,-1
131784,-1
131785,64
131786,356
131787,594
131788,-1
131789,575
131790,498
131791,-1
131792,560
131793,572
131794,-1
131795,-1
131796,45
131797,122
131798,653
131799,81
131800,-1
131801,113
131802,454
131803,586
131804,479
131805,-1
131806,234
131807,-1
131808,-1
131809,618
131810,155
131811,-1
131812,374
131813,-1
131814,219
131815,113
131816,392
131817,491
131818,-1
131819,125
131820,-1
131821,648
131822,198
131823,-1
131824,679
131825,618
131826,208
131827,667
131828,113
131829,-1
131830,307
131831,-1
131832,-1
131833,180
131834,408
131835,604
131836,536
131837,-1
131838,309
131839,151
131840,636
131841,-1
131842,180
131843,163
131844,-1
131845,48
131846,539
131847,-1
131848,262
131849,113
131850,277
131851,523
131852,383
131853,647
131854,152
131855,362
131856,-1
131857,556
131858,-1
131859,-1
131860,648
131861,-1
131862,460
131863,554
131864,542
131865,-1
131866,152
131867,587
131868,402
131869,113
131870,224
131871,108
131872,-1
131873,276
131874,428
131875,374
131876,547
131877,326
131878,281
131879,-1
131880,615
131881,222
131882,66
131883,-1
131884,-1
131885,537
131886,-1
131887,-1
131888,228
131889,281
131890,-1
131891,576
131892,331
131893,49
131894,-1
131895,280
131896,234
131897,-1
131898,143
131899,191
131900,676
131901,492
131902,258
131903,258
131904,-1
131905,-1
131906,409
131907,377
131908,647
131909,646
131910,389
131911,-1
131912,494
131913,220
131914,-1
131915,113
131916,629
131917,-1
131918,-1
131919,446
131920,530
131921,431
131922,-1
131923,-1
131924,334
131925,374
131926,-1
131927,-1
131928,129
131929,97
131930,-1
131931,514
131932,442
131933,447
131934,267
131935,366
131936,383
131937,374
131938,-1
131939,653
131940,-1
131941,508
131942,-1
131943,45
131944,579
131945,-1
131946,562
131947,196
131948,-1
131949,623
131950,-1
131951,478
131952,497
131953,-1
131954,522
131955,538
131956,113
131957,469
131958,310
131959,156
131960,572
131961,-1
131962,306
131963,-1
131964,21
131965,113
131966,41
131967,-1
131968,222
131969,207
131970,636
131971,647
131972,524
131973,-1
131974,281
131975,307
131976,-1
131977,203
131978,-1
131979,424
131980,636
131981,636
131982,679
131983,-1
131984,51
131985,541
131986,48
131987,-1
131988,163
131989,585
131990,637
131991,-1
131992,417
131993,365
131994,113
131995,410
131996,607
131997,-1
131998,-1
131999,274
132000,471
132001,-1
132002,95
132003,523
132004,5
132005,-1
132006,659
132007,218
132008,186
132009,222
132010,-1
132011,235
132012,535
132013,53
132014,624
132015,-1
132016,353
132017,472
132018,-1
132019,-1
132020,-1
132021,-1
132022,680
132023,-1
132024,457
132025,-1
132026,-1
132027,41
132028,187
132029,306
132030,602
132031,3
132032,374
132033,-1
132034,466
132035,583
132036,281
132037,252
132038,374
132039,-1
132040,546
132041,1
132042,-1
132043,171
132044,649
132045,-1
132046,-1
132047,-1
132048,649
132049,431
132050,177
132051,-1
132052,28
132053,58
132054,-1
132055,26
132056,-1
132057,393
132058,-1
132059,-1
132060,11
132061,342
132062,-1
132063,-1
132064,649
132065,295
132066,-1
132067,221
132068,-1
132069,-1
132070,132
132071,537
132072,476
132073,277
132074,-1
132075,633
132076,338
132077,329
132078,-1
132079,667
132080,-1
132081,647
132082,550
132083,132
132084,383
132085,29
132086,591
132087,399
132088,-1
132089,18
132090,281
132091,-1
132092,-1
132093,476
132094,-1
132095,-1
132096,-1
132097,-1
132098,193
132099,-1
132100,507
132101,-1
132102,-1
132103,638
132104,-1
132105,-1
132106,4
132107,-1
132108,-1
132109,-1
132110,523
132111,456
132112,572
132113,-1
132114,402
132115,-1
132116,145
132117,-1
132118,113
132119,644
132120,210
132121,-1
132122,672
132123,113
132124,113
132125,148
132126,132
132127,583
132128,217
132129,361
132130,-1
132131,-1
132132,309
132133,-1
132134,-1
132135,183
132136,447
132137,594
132138,-1
132139,-1
132140,113
132141,374
132142,-1
132143,30
132144,-1
132145,-1
132146,537
132147,625
132148,41
132149,76
132150,15
132151,668
132152,-1
132153,265
132154,-1
132155,-1
132156,105
132157,-1
132158,55
132159,387
132160,218
132161,219
132162,-1
132163,-1
132164,330
132165,-1
132166,442
132167,-1
132168,-1
132169,495
132170,122
132171,-1
132172,-1
132173,-1
132174,89
132175,507
132176,511
132177,-1
132178,479
132179,522
132180,412
132181,-1
132182,-1
132183,571
132184,-1
132185,234
132186,348
132187,-1
132188,374
132189,275
132190,532
132191,-1
132192,95
132193,-1
132194,303
132195,-1
132196,-1
132197,29
132198,24
132199,-1
132200,-1
132201,447
132202,557
132203,369
132204,225
132205,-1
132206,551
132207,205
132208,122
132209,15
132210,262
132211,-1
132212,-1
132213,561
132214,113
132215,13
132216,315
132217,384
132218,393
132219,-1
132220,85
132221,165
132222,549
132223,-1
132224,575
132225,-1
132226,-1
132227,667
132228,446
132229,15
132230,331
132231,-1
132232,304
132233,-1
132234,-1
132235,-1
132236,-1
132237,-1
132238,536
132239,382
132240,497
132241,-1
132242,147
132243,-1
132244,470
132245,456
132246,-1
132247,434
132248,356
132249,-1
132250,-1
132251,-1
132252,639
132253,306
132254,-1
132255,-1
132256,-1
132257,112
132258,-1
132259,-1
132260,202
132261,610
132262,411
132263,-1
132264,213
132265,482
132266,-1
132267,-1
132268,-1
132269,97
132270,-1
132271,-1
132272,436
132273,447
132274,403
132275,545
132276,-1
132277,-1
132278,317
132279,366
132280,-1
132281,102
132282,315
132283,-1
132284,-1
132285,459
132286,-1
132287,113
132288,646
132289,327
132290,-1
132291,-1
132292,235
132293,570
132294,-1
132295,623
132296,-1
132297,315
132298,591
132299,88
132300,-1
132301,-1
132302,680
132303,447
132304,511
132305,-1
132306,-1
132307,-1
132308,-1
132309,-1
132310,113
132311,497
132312,56
132313,-1
132314,480
132315,199
132316,-1
132317,547
132318,-1
132319,-1
132320,68
132321,-1
132322,-1
132323,-1
132324,-1
132325,-1
132326,557
132327,-1
132328,527
132329,655
132330,306
132331,-1
132332,-1
132333,345
132334,606
132335,290
132336,108
132337,-1
132338,-1
132339,575
132340,122
132341,428
132342,322
132343,-1
132344,-1
132345,-1
132346,-1
132347,113
132348,-1
132349,-1
132350,546
132351,618
132352,-1
132353,481
132354,583
132355,-1
132356,539
132357,-1
132358,463
132359,656
132360,-1
132361,-1
132362,401
132363,-1
132364,-1
132365,165
132366,133
132367,91
132368,91
132369,117
132370,464
132371,636
132372,475
132373,68
132374,114
132375,91
132376,-1
132377,572
132378,-1
132379,-1
132380,-1
132381,322
132382,87
132383,-1
132384,314
132385,-1
132386,667
132387,-1
132388,158
132389,183
132390,505
132391,-1
132392,606
132393,59
132394,262
132395,-1
132396,-1
132397,113
132398,572
132399,-1
132400,-1
132401,509
132402,13
132403,311
132404,-1
132405,-1
132406,-1
132407,532
132408,643
132409,113
132410,-1
132411,520
132412,470
132413,291
132414,236
132415,-1
132416,-1
132417,-1
132418,361
132419,442
132420,495
132421,553
132422,672
132423,-1
132424,621
132425,247
132426,125
132427,-1
132428,139
132429,392
132430,-1
132431,-1
132432,-1
132433,-1
132434,194
132435,265
132436,-1
132437,217
132438,350
132439,-1
132440,85
132441,-1
132442,-1
132443,-1
132444,-1
132445,34
132446,302
132447,431
132448,566
132449,625
132450,-1
132451,629
132452,113
132453,113
132454,80
132455,649
132456,-1
132457,547
132458,471
132459,62
132460,-1
132461,558
132462,-1
132463,-1
132464,-1
132465,0
132466,291
132467,-1
132468,-1
132469,-1
132470,-1
132471,583
132472,236
132473,-1
132474,-1
132475,17
132476,597
132477,-1
132478,-1
132479,-1
132480,284
132481,-1
132482,483
132483,69
132484,331
132485,177
132486,-1
132487,549
132488,-1
132489,-1
132490,183
132491,594
132492,-1
132493,647
132494,102
132495,-1
132496,-1
132497,408
132498,-1
132499,305
132500,383
132501,595
132502,-1
132503,-1
132504,561
132505,-1
132506,306
132507,113
132508,639
132509,410
132510,399
132511,222
132512,251
132513,476
132514,54
132515,-1
132516,99
132517,451
132518,676
132519,-1
132520,-1
132521,10
132522,-1
132523,175
132524,-1
132525,234
132526,-1
132527,636
132528,-1
132529,-1
132530,34
132531,-1
132532,479
132533,471
132534,474
132535,-1
132536,234
132537,3
132538,222
132539,-1
132540,-1
132541,-1
132542,57
132543,-1
132544,-1
132545,679
132546,-1
132547,343
132548,459
132549,-1
132550,-1
132551,-1
132552,161
132553,-1
132554,-1
132555,536
132556,431
132557,-1
132558,222
132559,163
132560,174
132561,306
132562,572
132563,587
132564,-1
132565,356
132566,-1
132567,-1
132568,640
132569,537
132570,377
132571,114
132572,460
132573,642
132574,374
132575,159
132576,110
132577,-1
132578,-1
132579,281
132580,537
132581,19
132582,-1
132583,-1
132584,-1
132585,-1
132586,-1
132587,572
132588,560
132589,36
132590,427
132591,614
132592,288
132593,450
132594,-1
132595,279
132596,674
132597,-1
132598,518
132599,219
132600,180
132601,-1
132602,659
132603,577
132604,-1
132605,272
132606,442
132607,384
132608,67
132609,261
132610,-1
132611,441
132612,-1
132613,-1
132614,-1
132615,306
132616,-1
132617,348
132618,82
132619,61
132620,474
132621,299
132622,604
132623,251
132624,-1
132625,434
132626,-1
132627,-1
132628,-1
132629,-1
132630,-1
132631,195
132632,-1
132633,11
132634,419
132635,-1
132636,-1
132637,130
132638,487
132639,572
132640,117
132641,221
132642,-1
132643,-1
132644,-1
132645,647
132646,618
132647,270
132648,171
132649,119
132650,-1
132651,275
132652,653
132653,4
132654,225
132655,113
132656,447
132657,660
132658,498
132659,-1
132660,656
132661,431
132662,643
132663,494
132664,-1
132665,259
132666,-1
132667,643
132668,141
132669,-1
132670,-1
132671,-1
132672,-1
132673,-1
132674,606
132675,409
132676,306
132677,342
132678,-1
132679,254
132680,491
132681,-1
132682,403
132683,-1
132684,636
132685,431
132686,272
132687,-1
132688,462
132689,344
132690,-1
132691,-1
132692,67
132693,-1
132694,-1
132695,643
132696,141
132697,533
132698,525
132699,525
132700,344
132701,284
132702,-1
132703,305
132704,374
132705,113
132706,-1
132707,-1
132708,474
132709,-1
132710,101
132711,-1
132712,588
132713,654
132714,304
132715,113
132716,476
132717,410
132718,84
132719,625
132720,-1
132721,-1
132722,435
132723,-1
132724,45
132725,577
132726,570
132727,-1
132728,447
132729,491
132730,233
132731,-1
132732,611
132733,482
132734,-1
132735,-1
132736,-1
132737,41
132738,-1
132739,-1
132740,524
132741,586
132742,-1
132743,410
132744,59
132745,469
132746,281
132747,-1
132748,453
132749,248
132750,-1
132751,-1
132752,-1
132753,148
132754,103
132755,-1
132756,-1
132757,680
132758,-1
132759,114
132760,-1
132761,281
132762,-1
132763,-1
132764,532
132765,315
132766,482
132767,411
132768,647
132769,-1
132770,488
132771,636
132772,471
132773,641
132774,649
132775,268
132776,306
132777,-1
132778,63
132779,470
132780,600
132781,145
132782,437
132783,-1
132784,-1
132785,74
132786,305
132787,447
132788,625
132789,-1
132790,-1
132791,296
132792,286
132793,268
132794,583
132795,636
132796,306
132797,283
132798,48
132799,652
132800,429
132801,570
132802,401
132803,-1
132804,-1
132805,-1
132806,-1
132807,103
132808,539
132809,-1
132810,-1
132811,-1
132812,572
132813,-1
132814,517
132815,525
132816,585
132817,-1
132818,-1
132819,636
132820,649
132821,-1
132822,676
132823,-1
132824,198
132825,113
132826,193
132827,-1
132828,411
132829,-1
132830,273
132831,219
132832,303
132833,77
132834,-1
132835,576
132836,234
132837,-1
132838,623
132839,471
132840,409
132841,293
132842,649
132843,113
132844,-1
132845,114
132846,475
132847,480
132848,549
132849,-1
132850,-1
132851,452
132852,-1
132853,305
132854,-1
132855,571
132856,480
132857,343
132858,257
132859,56
132860,207
132861,549
132862,573
132863,350
132864,431
132865,311
132866,156
132867,252
132868,472
132869,70
132870,-1
132871,629
132872,-1
132873,-1
132874,413
132875,113
132876,466
132877,-1
132878,324
132879,-1
132880,-1
132881,-1
132882,-1
132883,113
132884,-1
132885,-1
132886,-1
132887,113
132888,588
132889,498
132890,643
132891,213
132892,-1
132893,347
132894,460
132895,354
132896,263
132897,272
132898,366
132899,402
132900,272
132901,550
132902,-1
132903,227
132904,298
132905,644
132906,454
132907,-1
132908,-1
132909,113
132910,652
132911,-1
132912,-1
132913,393
132914,40
132915,657
132916,344
132917,546
132918,167
132919,625
132920,-1
132921,452
132922,454
132923,198
132924,509
132925,-1
132926,113
132927,236
132928,259
132929,311
132930,28
132931,-1
132932,113
132933,-1
132934,572
132935,-1
132936,-1
132937,113
132938,-1
132939,228
132940,634
132941,156
132942,364
132943,-1
132944,-1
132945,-1
132946,465
132947,426
132948,-1
132949,222
132950,591
132951,-1
132952,-1
132953,558
132954,265
132955,-1
132956,665
132957,-1
132958,-1
132959,-1
132960,-1
132961,414
132962,-1
132963,55
132964,5
132965,548
132966,612
132967,-1
132968,34
132969,-1
132970,-1
132971,-1
132972,-1
132973,441
132974,447
132975,-1
132976,-1
132977,113
132978,549
132979,374
132980,483
132981,-1
132982,301
132983,48
132984,350
132985,-1
132986,123
132987,445
132988,447
132989,-1
132990,-1
132991,-1
132992,-1
132993,439
132994,58
132995,587
132996,435
132997,-1
132998,643
132999,321
133000,-1
133001,431
133002,653
133003,75
133004,-1
133005,-1
133006,559
133007,85
133008,-1
133009,-1
133010,-1
133011,123
133012,-1
133013,-1
133014,221
133015,-1
133016,-1
133017,265
133018,-1
133019,374
133020,456
133021,12
133022,-1
133023,113
133024,96
133025,-1
133026,96
133027,-1
133028,-1
133029,141
133030,38
133031,-1
133032,284
133033,465
133034,13
133035,-1
133036,173
133037,61
133038,358
133039,-1
133040,552
133041,113
133042,-1
133043,-1
133044,-1
133045,654
133046,-1
133047,545
133048,390
133049,492
133050,-1
133051,268
133052,113
133053,-1
133054,88
133055,-1
133056,-1
133057,96
133058,465
133059,106
133060,222
133061,-1
133062,13
133063,-1
133064,377
133065,-1
133066,616
133067,492
133068,113
133069,498
133070,-1
133071,-1
133072,132
133073,374
133074,-1
133075,202
133076,69
133077,487
133078,-1
133079,-1
133080,471
133081,-1
133082,219
133083,480
133084,418
133085,175
133086,580
133087,122
133088,-1
133089,505
133090,378
133091,-1
133092,329
133093,207
133094,192
133095,162
133096,452
133097,481
133098,277
133099,547
133100,418
133101,-1
133102,142
133103,498
133104,-1
133105,-1
133106,403
133107,467
133108,-1
133109,460
133110,67
133111,79
133112,376
133113,303
133114,582
133115,-1
133116,182
133117,-1
133118,-1
133119,54
133120,328
133121,-1
133122,377
133123,-1
133124,-1
133125,453
133126,516
133127,-1
133128,370
133129,-1
133130,69
133131,453
133132,289
133133,-1
133134,395
133135,-1
133136,-1
133137,662
133138,658
133139,466
133140,-1
133141,-1
133142,113
133143,-1
133144,558
133145,322
133146,594
133147,-1
133148,161
133149,653
133150,680
133151,-1
133152,-1
133153,635
133154,-1
133155,18
133156,251
133157,-1
133158,670
133159,-1
133160,-1
133161,647
133162,-1
133163,215
133164,-1
133165,-1
133166,437
133167,675
133168,-1
133169,-1
133170,-1
133171,-1
133172,614
133173,-1
133174,-1
133175,-1
133176,94
133177,447
133178,63
133179,305
133180,-1
133181,163
133182,-1
133183,94
133184,-1
133185,598
133186,-1
133187,289
133188,-1
133189,-1
133190,647
133191,-1
133192,-1
133193,-1
133194,221
133195,248
133196,551
133197,220
133198,-1
133199,236
133200,-1
133201,465
133202,-1
133203,656
133204,636
133205,-1
133206,594
133207,370
133208,122
133209,615
133210,645
133211,-1
133212,286
133213,-1
133214,-1
133215,546
133216,549
133217,-1
133218,53
133219,375
133220,113
133221,-1
133222,-1
133223,647
133224,91
133225,465
133226,514
133227,262
133228,368
133229,-1
133230,442
133231,233
133232,647
133233,97
133234,-1
133235,-1
133236,137
133237,54
133238,543
133239,55
133240,307
133241,-1
133242,262
133243,328
133244,273
133245,117
133246,-1
133247,-1
133248,179
133249,566
133250,-1
133251,182
133252,281
133253,272
133254,-1
133255,606
133256,-1
133257,431
133258,-1
133259,647
133260,482
133261,-1
133262,-1
133263,-1
133264,390
133265,442
133266,475
133267,352
133268,82
133269,-1
133270,560
133271,274
133272,-1
133273,-1
133274,202
133275,-1
133276,453
133277,-1
133278,636
133279,436
133280,587
133281,58
133282,-1
133283,29
133284,-1
133285,242
133286,148
133287,587
133288,-1
133289,-1
133290,-1
133291,553
133292,-1
133293,663
133294,10
133295,465
133296,113
133297,-1
133298,-1
133299,276
133300,-1
133301,41
133302,-1
133303,191
133304,399
133305,311
133306,322
133307,411
133308,466
133309,113
133310,-1
133311,199
133312,577
133313,113
133314,-1
133315,-1
133316,452
133317,639
133318,190
133319,-1
133320,-1
133321,577
133322,-1
133323,333
133324,-1
133325,-1
133326,62
133327,217
133328,-1
133329,487
133330,463
133331,-1
133332,652
133333,251
133334,91
133335,-1
133336,412
133337,322
133338,-1
133339,-1
133340,207
133341,647
133342,665
133343,-1
133344,311
133345,-1
133346,230
133347,315
133348,-1
133349,72
133350,261
133351,-1
133352,567
133353,647
133354,234
133355,20
133356,-1
133357,674
133358,-1
133359,251
133360,167
133361,432
133362,647
133363,-1
133364,-1
133365,536
133366,-1
133367,641
133368,113
133369,-1
133370,672
133371,-1
133372,-1
133373,323
133374,-1
133375,389
133376,78
133377,113
133378,360
133379,122
133380,593
133381,482
133382,148
133383,-1
133384,447
133385,583
133386,-1
133387,594
133388,-1
133389,-1
133390,667
133391,545
133392,447
133393,642
133394,-1
133395,50
133396,568
133397,362
133398,591
133399,-1
133400,162
133401,532
133402,268
133403,384
133404,565
133405,-1
133406,-1
133407,233
133408,561
133409,344
133410,587
133411,143
133412,-1
133413,611
133414,446
133415,-1
133416,-1
133417,153
133418,-1
133419,-1
133420,-1
133421,-1
133422,291
133423,280
133424,219
133425,300
133426,-1
133427,226
133428,-1
133429,142
133430,331
133431,431
133432,616
133433,48
133434,647
133435,-1
133436,-1
133437,649
133438,215
133439,242
133440,428
133441,-1
133442,620
133443,-1
133444,503
133445,-1
133446,249
133447,644
133448,-1
133449,431
133450,-1
133451,-1
133452,582
133453,306
133454,113
133455,582
133456,582
133457,-1
133458,198
133459,-1
133460,-1
133461,-1
133462,600
133463,-1
133464,600
133465,479
133466,466
133467,-1
133468,306
133469,138
133470,558
133471,330
133472,231
133473,-1
133474,-1
133475,431
133476,495
133477,251
133478,-1
133479,236
133480,108
133481,16
133482,-1
133483,331
133484,-1
133485,611
133486,-1
133487,-1
133488,424
133489,142
133490,10
133491,341
133492,34
133493,-1
133494,-1
133495,-1
133496,-1
133497,679
133498,-1
133499,-1
133500,-1
133501,-1
133502,356
133503,88
133504,633
133505,447
133506,185
133507,570
133508,-1
133509,-1
133510,50
133511,386
133512,-1
133513,-1
133514,461
133515,84
133516,634
133517,3
133518,521
133519,399
133520,474
133521,83
133522,498
133523,148
133524,-1
133525,-1
133526,-1
133527,331
133528,-1
133529,-1
133530,169
133531,171
133532,312
133533,559
133534,-1
133535,548
133536,281
133537,-1
133538,214
133539,-1
133540,-1
133541,438
133542,64
133543,-1
133544,-1
133545,681
133546,-1
133547,187
133548,466
133549,-1
133550,-1
133551,488
133552,-1
133553,-1
133554,557
133555,-1
133556,652
133557,495
133558,-1
133559,180
133560,630
133561,292
133562,144
133563,-1
133564,307
133565,101
133566,307
133567,205
133568,-1
133569,256
133570,277
133571,-1
133572,598
133573,390
133574,-1
133575,102
133576,-1
133577,458
133578,-1
133579,538
133580,435
133581,552
133582,-1
133583,30
133584,597
133585,-1
133586,-1
133587,549
133588,482
133589,-1
133590,391
133591,483
133592,599
133593,363
133594,397
133595,406
133596,442
133597,-1
133598,388
133599,236
133600,-1
133601,631
133602,667
133603,12
133604,399
133605,-1
133606,140
133607,-1
133608,-1
133609,331
133610,84
133611,163
133612,-1
133613,313
133614,579
133615,9
133616,679
133617,-1
133618,-1
133619,-1
133620,599
133621,539
133622,646
133623,400
133624,-1
133625,478
133626,10
133627,-1
133628,373
133629,113
133630,318
133631,376
133632,-1
133633,303
133634,411
133635,613
133636,442
133637,291
133638,200
133639,484
133640,153
133641,-1
133642,306
133643,-1
133644,361
133645,-1
133646,318
133647,625
133648,-1
133649,-1
133650,643
133651,11
133652,654
133653,612
133654,122
133655,-1
133656,537
133657,79
133658,-1
133659,190
133660,505
133661,567
133662,360
133663,651
133664,192
133665,338
133666,213
133667,290
133668,88
133669,567
133670,-1
133671,265
133672,113
133673,265
133674,-1
133675,223
133676,1
133677,-1
133678,495
133679,-1
133680,-1
133681,174
133682,87
133683,-1
133684,-1
133685,585
133686,377
133687,0
133688,163
133689,-1
133690,330
133691,239
133692,17
133693,38
133694,374
133695,332
133696,538
133697,-1
133698,160
133699,409
133700,667
133701,-1
133702,113
133703,-1
133704,-1
133705,547
133706,647
133707,547
133708,-1
133709,-1
133710,-1
133711,160
133712,-1
133713,114
133714,70
133715,-1
133716,-1
133717,-1
133718,-1
133719,251
133720,-1
133721,418
133722,474
133723,-1
133724,-1
133725,540
133726,-1
133727,122
133728,-1
133729,-1
133730,-1
133731,381
133732,-1
133733,262
133734,389
133735,265
133736,-1
133737,10
133738,-1
133739,113
133740,236
133741,12
133742,522
